gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
2237253730	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/4/c6367117-7101-44f4-b16c-eca60263b6b4_image.jpg										© All rights reserved	Stig Johan Kalvatn
2237252780	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/4/4f5ff233-f977-4e6c-a184-18e4b7369231_image.jpg										© All rights reserved	Kjell Ove Svartås
2237234048	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/4/aed5e38a-4ead-40cd-b757-b240539c91f9_image.jpg										© All rights reserved	Reidar Hindrum
2237230688	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/4/847113a4-a7d0-4136-9314-780f597d775e_image.jpg										http://creativecommons.org/licenses/by/4.0/	Hauk Liebe
2237227806	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/4/4a63ee21-7344-45b3-9525-bf5ecb444cbc_image.jpg										© All rights reserved	Pascale Baudonnel
2237227806	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/4/1f8fdee9-b839-49fa-bb30-98206f5d793c_image.jpg										© All rights reserved	Pascale Baudonnel
2237227806	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/4/0f6d225c-faf8-4ae8-ae23-a321a01dec16_image.jpg										© All rights reserved	Pascale Baudonnel
2237227806	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/4/e5f72fc2-e69a-4283-a3f2-0cf495edd24f_image.jpg										© All rights reserved	Pascale Baudonnel
2237227806	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/4/a373a98f-8567-4442-8560-84f9125b013b_image.jpg										© All rights reserved	Pascale Baudonnel
2237227806	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/4/e13bcdf3-9b62-4bc4-b9ad-cf232f3ac13a_image.jpg										© All rights reserved	Pascale Baudonnel
2237227806	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/4/ffdf40a3-6377-4e49-a25c-dd38ff552d0d_image.jpg										© All rights reserved	Pascale Baudonnel
2237226341	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/4/0c4abe1d-e36c-43e9-a130-3cf24c3c8398_image.jpg										© All rights reserved	Marianne Hegge Skogsholm
2237226341	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/4/9939151a-b99f-4e59-bb29-55119408e1c2_image.jpg										© All rights reserved	Marianne Hegge Skogsholm
2237223651	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/4/43a81ff5-e031-4aa2-aa26-8451c7f8f8f1_image.jpg										© All rights reserved	Marianne Hegge Skogsholm
2237223651	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/4/f6a7ee8d-f557-464a-8775-b5e2f48d79de_image.jpg										© All rights reserved	Marianne Hegge Skogsholm
2237222822	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/4/9ce6b77c-62d7-4ef0-a9f4-3db058fe0cda_image.jpg			Dokufoto med mobil gjennom teleskop fra frokostterrassen							© All rights reserved	Rolf E. Andersen
2236768014	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/4/53fa9883-6856-418b-8d9e-684e10839a9d_image.jpg										© All rights reserved	Sigurd  Bangjord
2236764229	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/4/4ed39f89-6c46-457b-ab1d-1e0c6149791c_image.jpg										© All rights reserved	Jørn Opsal
2236741035	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/4/b8ae3aaa-9c79-46bf-be81-2ff1609829a4_image.jpg										© All rights reserved	Liv Hilmarsen
2236721719	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/4/f63a64ac-f033-4738-9a23-55d61d49a971_image.jpg										© All rights reserved	Liv Hilmarsen
2236718512	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/4/e7eb812e-a8f2-4d23-9a47-2ee4b0e59fe3_image.jpg										© All rights reserved	Anders Bjordal
2236688494	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/3/5ad42528-993e-43b7-a44f-bde5dc18d1dd_image.jpg										© All rights reserved	Espen Sundet Nilsen
2236282750	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/34527646/original.jpg?1554925337	https://www.inaturalist.org/photos/34527646					2019-04-10T17:04:12Z	kurten		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kurten
2147654067	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/3/f3384364-e46d-440f-b1e8-1f62a1b0786d_image.jpg										© All rights reserved	Jan Ove Bratset
2147654067	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/4/9b42690a-f177-4bdf-a751-e1576ba34e25_image.jpg										© All rights reserved	Jan Ove Bratset
2147647290	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/3/dea83582-12ad-4268-80cd-61690ca273d4_image.jpg										http://creativecommons.org/licenses/by-sa/4.0/	Kjetil Borlaug
2027442340	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/2/b9eb58f6-fa22-4aae-b4ec-eb9745026352_image.jpg										© All rights reserved	Kjell Klungland
2027442340	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/2/cf81c55b-9589-4970-b81a-34c667000107_image.jpg										© All rights reserved	Kjell Klungland
2027442340	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/2/c9c9bfaa-87ed-4206-8923-e96067d0d123_image.jpg			Langt unna på en høyde ved FV413. Satt en stund før den fløy vestover mot FV42							© All rights reserved	Kjell Klungland
2027431635	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/2/b35ba26a-0f86-4bd2-a7f9-e4cac4cf5845_image.jpg										© All rights reserved	Lars  Unstad
2027431635	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/2/ee59d2db-effe-4bb4-aa24-4d2b6a03b07a_image.jpg										© All rights reserved	Lars  Unstad
2027389628	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/2/edd29633-22fb-4b13-ab89-d4c67f3bfae8_image.jpg										© All rights reserved	Helge Kapelrud
2027312146	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/2/bd1b4da2-e0c7-4461-9ac3-6cb5801a795a_image.jpg										© All rights reserved	Arnhild Øien
2027298704	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/2/7666c402-7430-437d-9fbe-df23be510911_image.jpg										© All rights reserved	Siri Rysstad
2027298704	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/2/61c34feb-7fca-4771-8af1-4140f5c2d968_image.jpg										© All rights reserved	Siri Rysstad
2006367541	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/2/4a47c0dc-5eee-4972-8ddb-2e14852dbb51_image.jpg										© All rights reserved	Helge Kapelrud
2006340751	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/1/196fd2e5-e522-4ef8-992c-3408ba149ed8_image.jpg										© All rights reserved	Anders Bjordal
2006340751	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/1/d17f69d8-bae9-475c-b8c3-f136a63bc5b6_image.jpg										© All rights reserved	Anders Bjordal
2006322117	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/2/c0073ce9-41fb-4e29-99ab-a124cb066167_image.jpg										© All rights reserved	Øystein Normann
2006318617	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/1/3493521b-b521-4e15-9ed7-8883c63049bb_image.jpg										© All rights reserved	Bjørn Arild Steinsmo
2006318617	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/1/9247ed91-a133-475f-ad6a-1624c244fd34_image.jpg										© All rights reserved	Bjørn Arild Steinsmo
2006312332	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/1/dfd39db5-f026-40e4-8609-d826ab696d68_image.jpg										© All rights reserved	Svein Bekkum
2006311692	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/1/9f8d280f-3176-409a-b418-dc874f2a8715_image.jpg										© All rights reserved	Svein Bekkum
2006300692	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/2/16ba9db9-b323-4e90-8a88-0ff69707fee2_image.jpg										© All rights reserved	Rune Røsstad
2006296734	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/1/2d2f55c6-b96a-483b-8e09-e26f0f3269cc_image.jpg										© All rights reserved	Marianne Hegge Skogsholm
2006290714	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/1/a24b4449-fe02-4bfb-8982-c436226e28c0_image.jpg										© All rights reserved	Svein Bekkum
2006285426	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/2/221b4177-96cc-4d68-aee0-77a8a83a6980_image.jpg										© All rights reserved	Siri Rysstad
2006241826	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/1/dc845d40-f3f8-4480-982d-fe2de94f9a96_image.jpg										© All rights reserved	Anders Bjordal
2006236014	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/2/31f5cb53-6edd-4741-a6b1-a3d7277f4b03_image.jpg										http://creativecommons.org/licenses/by/4.0/	Roar Ottesen
2006236014	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/2/f0929b9e-03cd-4047-b4e2-443b2fef7022_image.jpg										http://creativecommons.org/licenses/by/4.0/	Roar Ottesen
2006208621	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/1/6027a575-283b-4105-a7e1-9a12295f7749_image.jpg										© All rights reserved	Asgeir Askeland
2006208621	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/1/6142a1f2-7a20-422c-8962-34d1f351619c_image.jpg										© All rights reserved	Asgeir Askeland
2006208621	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/1/2abb6fa8-6b9f-466f-8ccb-30559428debe_image.jpg										© All rights reserved	Asgeir Askeland
2006208621	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/1/82dadfae-c228-455e-8d8b-bdd422f3d8db_image.jpg										© All rights reserved	Asgeir Askeland
2006208621	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/1/aeee7bd7-66d2-4ba8-854e-c7f96c3476d8_image.jpg										© All rights reserved	Asgeir Askeland
2006192882	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/1/686e38ab-7ba2-47c3-b8e3-72f6f33a6ada_image.jpg										© All rights reserved	Helga Saksen  Hammer
2006176604	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/1/61e3ddc7-c161-4cff-9a96-257cc68df27f_image.jpg										© All rights reserved	Helga Saksen  Hammer
2006159033	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/1/37d4dde9-4b01-471e-9546-4122b84126e7_image.jpg										© All rights reserved	Arnt Stavne
2006156876	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/1/2dd19dec-51e4-4ab0-a022-550f583bcde0_image.jpg										© All rights reserved	Terje Pettersen
2006149934	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/12/198bdc02-7100-4bc7-b23b-f5bf39100f8a_image.jpg										© All rights reserved	Jon Helle
2006147233	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/2/cd13ec3f-d244-4dd3-a93f-4963679cd70f_image.jpg										© All rights reserved	Asgeir Askeland
2006133824	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/1/af573e0e-20d2-49e6-9b7e-5cc7754ada19_image.jpg										© All rights reserved	Arne Mæhlen
2006123576	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/1/a69176e8-0c9d-4b42-81fe-5a9479313c7d_image.jpg										© All rights reserved	Per Hansen
2006115974	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/1/9072114f-3648-499f-8f8f-8498a849e760_image.jpg										© All rights reserved	Arnt Stavne
2006112428	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/12/f0840dd5-36ff-491c-9e61-1fe7ec9f3159_image.jpg										© All rights reserved	Stein Ola Haugom
1987631738	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/12/49b9f8e9-1d48-45cb-9187-df4767fb36c6_image.jpg										© All rights reserved	Odd Erik Bergundhaugen
1987610915	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/12/cb227cbb-2db1-4841-a456-bd92162295f3_image.jpg										© All rights reserved	Terje Pettersen
1987610915	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/12/d26b2014-6ae6-4131-a7c3-7dbb7085471f_image.jpg										© All rights reserved	Terje Pettersen
1987610915	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/12/bed0cde7-8492-4b6c-8124-5a24b192d969_image.jpg										© All rights reserved	Terje Pettersen
1987610915	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/12/053e4e87-3ada-4a4f-a136-52d83f6d3f2e_image.jpg										© All rights reserved	Terje Pettersen
1987604336	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/12/6c45d355-d354-4018-9c97-75823ccf0ab4_image.jpg										© All rights reserved	Helga Saksen  Hammer
1987604336	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/12/1b3103fc-af42-4a8a-9ff4-810e30683c3d_image.jpg										© All rights reserved	Helga Saksen  Hammer
1987604336	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/12/3da6089f-3a68-4961-937a-c6fa41453872_image.jpg										© All rights reserved	Helga Saksen  Hammer
1987604336	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/12/0e2a9ef4-406f-4896-b904-0d01c1542fa2_image.jpg										© All rights reserved	Helga Saksen  Hammer
1987599500	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/12/af67277b-8eef-4076-9b99-fdfe38d63428_image.jpg										© All rights reserved	Helga Saksen  Hammer
1946478501	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/11/e9654a8c-bab2-48f5-a0e3-e58d7e6b9d29_image.jpg										© All rights reserved	Jon Opheim
1946475683	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/11/23f293d0-8606-4a6b-8b92-6d6f038c6f6e_image.jpg										© All rights reserved	Kai Helge Andersen
1946467541	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/11/ddced585-509a-4a8a-8d50-86ef0a15e95d_image.jpg										© All rights reserved	Audun Jahren
1946467541	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/11/c29da9ca-95f4-4531-b4e8-7fe3efd19c6c_image.jpg										© All rights reserved	Audun Jahren
1946467541	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/11/de4a6d70-2404-49ee-ab69-0264e46a7c32_image.jpg										© All rights reserved	Audun Jahren
1946467541	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/11/4ccc9faf-b433-4383-97e6-c0be92e590bc_image.jpg										© All rights reserved	Audun Jahren
1946467541	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/11/7195931a-7576-46b2-ba22-856b67bc2c12_image.jpg										© All rights reserved	Audun Jahren
1946467541	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/11/18e3f037-7b68-42cf-ba8b-f0c3d69a5306_image.jpg										© All rights reserved	Audun Jahren
1946454544	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/11/849d0b97-7e12-46e9-9697-28b6179f0548_image.jpg										© All rights reserved	Ellen Askum
1933362802	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/10/a1c73d4c-d36c-43f1-a54b-5f588758e72d_image.jpg										© All rights reserved	Jan Ove Bratset
1933362802	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/10/38e58a48-eda6-4b04-a155-124601013f89_image.jpg										© All rights reserved	Jan Ove Bratset
1933362802	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/10/783e1c71-d875-4431-ab34-1450aca37833_image.jpg										© All rights reserved	Jan Ove Bratset
1933362802	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/10/8ea73caf-1c42-4647-9a59-5f258ed75ace_image.jpg										© All rights reserved	Jan Ove Bratset
1933350106	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/9/aa0cb213-6a54-4946-a6c8-9a4f183e35da_image.jpg			Hann							© All rights reserved	Per Hansen
1933349693	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/8/5c5d14d0-73f6-4a65-bec6-b1888f5563f1_image.jpg										© All rights reserved	Geir Vatne
1933338347	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/10/5c8f7b32-ddd4-457f-8826-d70c434389a7_image.jpg										© All rights reserved	Aksel Olsson
1933320874	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/9/b054bb6a-5dc2-4be7-9885-54b2d833333f_image.jpg										© All rights reserved	Helge Kapelrud
1933318573	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/10/8102752f-ade2-4abe-9a91-6f44578f3b8d_image.jpg										© All rights reserved	Beate Strøm Johansen
1933294998	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/10/04eb554d-c059-4e0a-bf7c-de64ecb6dd80_image.jpg										© All rights reserved	Atle Ivar Olsen
1933294213	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/10/24d8a283-ff7c-487c-84a6-b599be718c1f_image.jpg										© All rights reserved	Terje Pettersen
1933282260	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/10/b02806e0-077c-40be-b0c8-320679e15e24_image.jpg										© All rights reserved	Atle Ivar Olsen
1933264266	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/9/ca299224-f2fa-4817-872e-ba5bb1257e71_image.jpg										© All rights reserved	Helga Saksen  Hammer
1933264266	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/9/2eb9b165-84e7-4e5e-b68c-e4bdacd3e57d_image.jpg										© All rights reserved	Helga Saksen  Hammer
1933254052	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/10/f8c8791d-f475-4e09-bb7a-6ffa8e01b922_image.jpg										© All rights reserved	Jan Ove Bratset
1933252113	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/8/529a6031-c60f-484b-965b-191479458c63_image.jpg										© All rights reserved	Geir Vatne
1933228565	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/10/c3399479-27fa-4079-b868-01c7554a9f58_image.jpg										© All rights reserved	Terje Pettersen
1933221489	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/10/0ee86ade-1197-498b-9aeb-4a73c9aed5d3_image.jpg										© All rights reserved	Atle Ivar Olsen
1933212013	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/10/08899ccb-0538-4cf8-8825-b6e8b98d3802_image.jpg			Viltkamera							© All rights reserved	Odd Frydenlund Steen
1933192144	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/10/cad28bd7-6535-4ca0-86de-fc205a016326_image.jpg										© All rights reserved	Helga Saksen  Hammer
1933085035	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/9/da108a10-86b3-43a5-b9cd-7c30f3763c9b_image.jpg										© All rights reserved	Jan Alsvik
1914203696	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/25291637/original.jpeg?1537548774	https://www.inaturalist.org/photos/25291637					2015-04-30T12:08:04Z	ovillegas		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ovillegas
1899716677	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/8/982e58db-5953-42d4-867c-67c2f3502086_image.jpg										© All rights reserved	Atle Ivar Olsen
1883189157	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/5/234189d7-e5ee-4859-9366-e9df6109a090_image.jpg										http://creativecommons.org/licenses/by-nc-sa/4.0/	Raymond Borgen
1883189157	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/5/f98e1c57-9328-4c31-8c32-9d5292d6a0c6_image.jpg										http://creativecommons.org/licenses/by-nc-sa/4.0/	Raymond Borgen
1883051320	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/5/6c22706b-93de-4f13-8aa0-65b05d9ecf39_image.jpg										© All rights reserved	Kjell Ove Svartås
1883028137	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/6/cada3eab-f958-49d1-b39b-518e8c8e8724_image.jpg										© All rights reserved	Arne Harveland
1883028137	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/6/17975325-0290-4ab7-acac-82774aa155eb_image.jpg										© All rights reserved	Arne Harveland
1845320115	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/5/9556be5d-5114-45fa-8ddf-8e102e13aaca_image.jpg										© All rights reserved	Jørn Opsal
1845309595	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/5/65521910-c635-4c7f-aed8-66f33b88be9f_image.jpg										© All rights reserved	Kenneth Lunna
1845307901	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/4/e60e6285-5f25-4374-aee5-1869426a6bc8_image.jpg										© All rights reserved	Terje Moen
1845306352	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/5/164f9fe4-6138-413d-8601-32a2ea4c5556_image.jpg										© All rights reserved	Annbjørg Backer
1845289216	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/4/eb097786-02e3-46a3-984d-618f6020e5a0_image.jpg										© All rights reserved	Fredrik Broms
1845285254	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/5/166587ca-10cf-4ba4-82d8-2db292b2eef9_image.jpg										© All rights reserved	Kenneth Lunna
1845278078	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/5/33a4581c-af3b-4327-b3cf-61331a7fef49_image.jpg										© All rights reserved	Ingvar Gjerdevik
1845272823	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/4/4ef88f54-366e-4285-a1bf-2751af15174c_image.jpg										© All rights reserved	Margaret M Eggen
1845271556	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/5/0c1bd615-3e9b-4d87-9445-87002ebdbe2f_image.jpg										© All rights reserved	Lars Herman Næss
1845271556	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/5/893738fe-e871-4c77-8db0-a18b5d6f0503_image.jpg										© All rights reserved	Lars Herman Næss
1845271556	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/5/96ec1ccb-7b42-434c-819e-16b95a27da04_image.jpg										© All rights reserved	Lars Herman Næss
1845260230	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/5/c3bfd47e-1de5-4aa5-bb1b-627daf6dac00_image.jpg										© All rights reserved	Hans Erik Næss
1845260230	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/5/21b8b3c4-34f0-4d6d-a7f7-e35b9f3a10d9_image.jpg										© All rights reserved	Hans Erik Næss
1845260230	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/5/65343f10-f291-4e38-8fdb-7794f9646d2b_image.jpg										© All rights reserved	Hans Erik Næss
1845260230	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/5/02870f03-060f-40ec-ba39-223f43795aad_image.jpg										© All rights reserved	Hans Erik Næss
1845260230	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/5/5eda22ff-fc47-4a8f-9dc7-d34caa6e3776_image.jpg										© All rights reserved	Hans Erik Næss
1845260230	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/5/2595e6ee-52fc-4989-bd4c-728bf2cfdf31_image.jpg										© All rights reserved	Hans Erik Næss
1845260230	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/5/a44a2c88-beaa-46ae-8c7c-0fce92d11018_image.jpg										© All rights reserved	Hans Erik Næss
1845259456	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/5/e551d89a-851a-445c-b1ba-c0895a6eaba6_image.jpg										© All rights reserved	Øyvind Nyvold Larsen
1845256318	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/4/02e1dc53-7d9e-4093-966c-52a5769272ee_image.jpg										© All rights reserved	Fredrik Broms
1845240119	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/4/47587e64-f2fa-427d-8445-3d173c2a698b_image.jpg										© All rights reserved	Ole Martin Olsen
1845234996	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/4/dc905ac0-7a80-40d2-8d58-f2093d8244c3_image.jpg										© All rights reserved	Morten Brandsnes
1845226388	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/5/9720d46f-0e12-449d-9556-aea15e6bf35c_image.jpg										© All rights reserved	Annbjørg Backer
1845226388	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/5/987ac2b1-62b9-4bab-a34b-324f5ed4e180_image.jpg										© All rights reserved	Annbjørg Backer
1845222537	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/4/425ceafe-f692-48ee-bec8-d2b4cddfb685_image.jpg										© All rights reserved	Anita Rude
1845216225	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/4/65d81c9c-a738-420b-ac01-88e7e7b5245d_image.jpg										© All rights reserved	Pascale Baudonnel
1845216225	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/4/5cca5606-2d0f-43db-8426-079d4f08bbf4_image.jpg										© All rights reserved	Pascale Baudonnel
1845215145	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/5/45a258a9-e280-44d1-b851-d11cd786d0f8_image.jpg										© All rights reserved	Jan Ove Bratset
1845215145	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/5/e1560c67-2dfb-4571-a48a-704f3075b21b_image.jpg										© All rights reserved	Jan Ove Bratset
1845215145	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/5/d7025b01-5f2e-4231-bb82-db80f6b9ffe9_image.jpg										© All rights reserved	Jan Ove Bratset
